Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kolkata,PM2.5 - Principal,2016-01-01 01:00 AM,2016,01,01,01,419.0,446,Hazardous,399.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 02:00 AM,2016,01,01,02,410.0,440,Hazardous,401.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 03:00 AM,2016,01,01,03,411.0,441,Hazardous,412.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 04:00 AM,2016,01,01,04,396.5,431,Hazardous,382.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 05:00 AM,2016,01,01,05,391.2,428,Hazardous,383.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 06:00 AM,2016,01,01,06,404.2,436,Hazardous,418.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 07:00 AM,2016,01,01,07,477.3,485,Hazardous,604.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 08:00 AM,2016,01,01,08,473.6,482,Hazardous,467.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 09:00 AM,2016,01,01,09,511.5,507,Hazardous,576.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 10:00 AM,2016,01,01,10,524.0,516,Hazardous,545.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 11:00 AM,2016,01,01,11,386.4,425,Hazardous,235.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 12:00 PM,2016,01,01,12,331.6,381,Hazardous,277.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 01:00 PM,2016,01,01,13,282.3,333,Hazardous,233.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 02:00 PM,2016,01,01,14,249.6,299,Very Unhealthy,217.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 03:00 PM,2016,01,01,15,233.7,283,Very Unhealthy,218.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 04:00 PM,2016,01,01,16,220.8,271,Very Unhealthy,208.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 05:00 PM,2016,01,01,17,220.9,271,Very Unhealthy,221.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 06:00 PM,2016,01,01,18,234.9,285,Very Unhealthy,249.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 07:00 PM,2016,01,01,19,297.9,348,Hazardous,361.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 08:00 PM,2016,01,01,20,369.9,414,Hazardous,442.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 09:00 PM,2016,01,01,21,447.9,465,Hazardous,526.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 10:00 PM,2016,01,01,22,511.9,508,Hazardous,576.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-01 11:00 PM,2016,01,01,23,555.5,536,Hazardous,599.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 12:00 AM,2016,01,02,00,483.7,489,Hazardous,412.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 01:00 AM,2016,01,02,01,418.9,446,Hazardous,354.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 02:00 AM,2016,01,02,02,413.4,443,Hazardous,408.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 03:00 AM,2016,01,02,03,368.2,413,Hazardous,323.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 04:00 AM,2016,01,02,04,288.6,339,Hazardous,209.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 05:00 AM,2016,01,02,05,255.8,306,Hazardous,223.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 06:00 AM,2016,01,02,06,285.9,336,Hazardous,316.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 07:00 AM,2016,01,02,07,366.4,412,Hazardous,447.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 08:00 AM,2016,01,02,08,428.2,452,Hazardous,490.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 09:00 AM,2016,01,02,09,434.1,456,Hazardous,440.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 10:00 AM,2016,01,02,10,410.5,441,Hazardous,387.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 11:00 AM,2016,01,02,11,361.7,408,Hazardous,313.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 12:00 PM,2016,01,02,12,300.3,350,Hazardous,239.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 01:00 PM,2016,01,02,13,252.6,303,Hazardous,205.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 02:00 PM,2016,01,02,14,221.3,271,Very Unhealthy,190.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 03:00 PM,2016,01,02,15,206.6,257,Very Unhealthy,192.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 04:00 PM,2016,01,02,16,197.8,248,Very Unhealthy,189.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 05:00 PM,2016,01,02,17,204.4,254,Very Unhealthy,211.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 06:00 PM,2016,01,02,18,219.1,269,Very Unhealthy,234.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 07:00 PM,2016,01,02,19,261.5,312,Hazardous,304.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 08:00 PM,2016,01,02,20,320.2,370,Hazardous,379.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 09:00 PM,2016,01,02,21,375.6,418,Hazardous,431.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 10:00 PM,2016,01,02,22,393.8,430,Hazardous,412.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-02 11:00 PM,2016,01,02,23,412.9,442,Hazardous,432.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 12:00 AM,2016,01,03,00,402.4,435,Hazardous,392.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 01:00 AM,2016,01,03,01,351.7,402,Hazardous,301.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 02:00 AM,2016,01,03,02,389.4,427,Hazardous,427.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 03:00 AM,2016,01,03,03,387.7,426,Hazardous,386.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 04:00 AM,2016,01,03,04,373.3,416,Hazardous,359.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 05:00 AM,2016,01,03,05,385.6,424,Hazardous,399.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 06:00 AM,2016,01,03,06,425.7,451,Hazardous,490.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 07:00 AM,2016,01,03,07,504.0,502,Hazardous,578.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 08:00 AM,2016,01,03,08,524.6,516,Hazardous,547.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 09:00 AM,2016,01,03,09,532.0,521,Hazardous,540.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 10:00 AM,2016,01,03,10,422.2,448,Hazardous,303.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 11:00 AM,2016,01,03,11,324.1,374,Hazardous,230.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 12:00 PM,2016,01,03,12,275.5,326,Hazardous,227.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 01:00 PM,2016,01,03,13,261.7,312,Hazardous,248.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 02:00 PM,2016,01,03,14,256.3,307,Hazardous,251.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 03:00 PM,2016,01,03,15,258.6,309,Hazardous,261.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 04:00 PM,2016,01,03,16,248.8,298,Very Unhealthy,239.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 05:00 PM,2016,01,03,17,248.3,298,Very Unhealthy,248.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 06:00 PM,2016,01,03,18,242.1,292,Very Unhealthy,236.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 07:00 PM,2016,01,03,19,252.5,303,Hazardous,263.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 08:00 PM,2016,01,03,20,296.7,347,Hazardous,341.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 09:00 PM,2016,01,03,21,298.5,349,Hazardous,333.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 10:00 PM,2016,01,03,22,303.0,353,Hazardous,312.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-03 11:00 PM,2016,01,03,23,305.2,355,Hazardous,309.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 12:00 AM,2016,01,04,00,314.2,364,Hazardous,337.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 01:00 AM,2016,01,04,01,331.4,381,Hazardous,359.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 02:00 AM,2016,01,04,02,338.3,388,Hazardous,351.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 03:00 AM,2016,01,04,03,331.5,381,Hazardous,318.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 04:00 AM,2016,01,04,04,327.0,377,Hazardous,318.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 05:00 AM,2016,01,04,05,317.5,367,Hazardous,299.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 06:00 AM,2016,01,04,06,305.3,355,Hazardous,266.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 07:00 AM,2016,01,04,07,295.6,346,Hazardous,266.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 08:00 AM,2016,01,04,08,284.2,334,Hazardous,260.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 09:00 AM,2016,01,04,09,283.5,334,Hazardous,283.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 10:00 AM,2016,01,04,10,281.2,331,Hazardous,276.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 11:00 AM,2016,01,04,11,269.6,320,Hazardous,248.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 12:00 PM,2016,01,04,12,253.0,303,Hazardous,229.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 01:00 PM,2016,01,04,13,229.7,279,Very Unhealthy,203.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 02:00 PM,2016,01,04,14,197.1,247,Very Unhealthy,166.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 03:00 PM,2016,01,04,15,186.0,236,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 04:00 PM,2016,01,04,16,178.9,229,Very Unhealthy,167.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 05:00 PM,2016,01,04,17,186.3,236,Very Unhealthy,194.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 06:00 PM,2016,01,04,18,196.9,247,Very Unhealthy,212.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 07:00 PM,2016,01,04,19,219.2,269,Very Unhealthy,251.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 08:00 PM,2016,01,04,20,281.8,332,Hazardous,339.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 09:00 PM,2016,01,04,21,323.9,374,Hazardous,366.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 10:00 PM,2016,01,04,22,319.4,369,Hazardous,315.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-04 11:00 PM,2016,01,04,23,320.2,370,Hazardous,321.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 12:00 AM,2016,01,05,00,293.6,344,Hazardous,267.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 01:00 AM,2016,01,05,01,293.6,344,Hazardous,-999.0,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,2016-01-05 02:00 AM,2016,01,05,02,261.8,312,Hazardous,246.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 03:00 AM,2016,01,05,03,249.3,299,Very Unhealthy,240.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 04:00 AM,2016,01,05,04,244.5,294,Very Unhealthy,238.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 05:00 AM,2016,01,05,05,240.7,290,Very Unhealthy,233.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 06:00 AM,2016,01,05,06,253.3,304,Hazardous,269.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 07:00 AM,2016,01,05,07,282.0,332,Hazardous,330.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 08:00 AM,2016,01,05,08,335.8,386,Hazardous,403.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 09:00 AM,2016,01,05,09,410.0,440,Hazardous,472.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 10:00 AM,2016,01,05,10,400.5,434,Hazardous,391.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 11:00 AM,2016,01,05,11,377.7,419,Hazardous,355.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 12:00 PM,2016,01,05,12,377.7,419,Hazardous,-999.0,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,2016-01-05 01:00 PM,2016,01,05,13,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,2016-01-05 02:00 PM,2016,01,05,14,-999.0,-999,N/A,264.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 03:00 PM,2016,01,05,15,254.2,305,Hazardous,234.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 04:00 PM,2016,01,05,16,239.2,289,Very Unhealthy,227.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 05:00 PM,2016,01,05,17,232.8,283,Very Unhealthy,227.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 06:00 PM,2016,01,05,18,240.0,290,Very Unhealthy,247.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 07:00 PM,2016,01,05,19,255.7,306,Hazardous,271.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 08:00 PM,2016,01,05,20,257.8,308,Hazardous,260.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 09:00 PM,2016,01,05,21,270.2,321,Hazardous,289.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 10:00 PM,2016,01,05,22,277.9,328,Hazardous,296.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-05 11:00 PM,2016,01,05,23,279.6,330,Hazardous,303.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 12:00 AM,2016,01,06,00,313.8,364,Hazardous,359.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 01:00 AM,2016,01,06,01,339.1,389,Hazardous,374.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 02:00 AM,2016,01,06,02,332.8,383,Hazardous,323.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 03:00 AM,2016,01,06,03,323.9,374,Hazardous,310.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 04:00 AM,2016,01,06,04,325.2,375,Hazardous,327.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 05:00 AM,2016,01,06,05,327.3,377,Hazardous,332.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 06:00 AM,2016,01,06,06,351.2,401,Hazardous,396.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 07:00 AM,2016,01,06,07,355.1,404,Hazardous,362.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 08:00 AM,2016,01,06,08,335.5,385,Hazardous,294.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 09:00 AM,2016,01,06,09,317.6,367,Hazardous,277.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 10:00 AM,2016,01,06,10,260.2,311,Hazardous,210.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 11:00 AM,2016,01,06,11,228.7,278,Very Unhealthy,200.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 12:00 PM,2016,01,06,12,217.4,267,Very Unhealthy,206.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 01:00 PM,2016,01,06,13,211.7,262,Very Unhealthy,206.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 02:00 PM,2016,01,06,14,225.7,276,Very Unhealthy,240.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 03:00 PM,2016,01,06,15,226.3,276,Very Unhealthy,227.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 04:00 PM,2016,01,06,16,229.6,279,Very Unhealthy,233.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 05:00 PM,2016,01,06,17,236.7,286,Very Unhealthy,244.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 06:00 PM,2016,01,06,18,250.1,300,Very Unhealthy,268.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 07:00 PM,2016,01,06,19,265.5,316,Hazardous,304.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 08:00 PM,2016,01,06,20,365.6,411,Hazardous,453.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 09:00 PM,2016,01,06,21,409.3,440,Hazardous,453.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 10:00 PM,2016,01,06,22,455.7,470,Hazardous,502.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-06 11:00 PM,2016,01,06,23,495.8,497,Hazardous,536.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 12:00 AM,2016,01,07,00,519.9,513,Hazardous,544.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 01:00 AM,2016,01,07,01,491.5,494,Hazardous,463.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 02:00 AM,2016,01,07,02,505.7,504,Hazardous,520.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 03:00 AM,2016,01,07,03,505.8,504,Hazardous,-999.0,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,2016-01-07 04:00 AM,2016,01,07,04,463.3,475,Hazardous,442.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 05:00 AM,2016,01,07,05,414.5,443,Hazardous,378.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 06:00 AM,2016,01,07,06,396.6,431,Hazardous,369.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 07:00 AM,2016,01,07,07,463.8,476,Hazardous,556.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 08:00 AM,2016,01,07,08,507.6,505,Hazardous,578.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 09:00 AM,2016,01,07,09,555.3,536,Hazardous,616.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 10:00 AM,2016,01,07,10,483.7,489,Hazardous,379.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 11:00 AM,2016,01,07,11,377.3,419,Hazardous,280.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 12:00 PM,2016,01,07,12,352.6,402,Hazardous,328.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 01:00 PM,2016,01,07,13,338.2,388,Hazardous,324.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 02:00 PM,2016,01,07,14,321.1,371,Hazardous,304.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 03:00 PM,2016,01,07,15,312.0,362,Hazardous,303.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 04:00 PM,2016,01,07,16,299.0,349,Hazardous,286.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 05:00 PM,2016,01,07,17,290.9,341,Hazardous,283.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 06:00 PM,2016,01,07,18,299.4,349,Hazardous,308.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 07:00 PM,2016,01,07,19,327.2,377,Hazardous,355.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 08:00 PM,2016,01,07,20,338.5,388,Hazardous,350.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 09:00 PM,2016,01,07,21,327.5,377,Hazardous,334.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 10:00 PM,2016,01,07,22,306.7,357,Hazardous,254.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-07 11:00 PM,2016,01,07,23,300.3,350,Hazardous,284.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 12:00 AM,2016,01,08,00,293.9,344,Hazardous,279.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 01:00 AM,2016,01,08,01,287.4,338,Hazardous,272.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 02:00 AM,2016,01,08,02,282.0,332,Hazardous,269.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 03:00 AM,2016,01,08,03,267.8,318,Hazardous,242.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 04:00 AM,2016,01,08,04,250.6,301,Hazardous,226.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 05:00 AM,2016,01,08,05,234.5,284,Very Unhealthy,214.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 06:00 AM,2016,01,08,06,211.3,261,Very Unhealthy,190.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 07:00 AM,2016,01,08,07,199.2,249,Very Unhealthy,186.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 08:00 AM,2016,01,08,08,174.7,225,Very Unhealthy,152.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 09:00 AM,2016,01,08,09,143.8,197,Unhealthy,113.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 10:00 AM,2016,01,08,10,130.3,190,Unhealthy,117.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 11:00 AM,2016,01,08,11,127.6,188,Unhealthy,125.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 12:00 PM,2016,01,08,12,135.3,192,Unhealthy,143.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 01:00 PM,2016,01,08,13,144.1,197,Unhealthy,153.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 02:00 PM,2016,01,08,14,148.5,199,Unhealthy,153.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 03:00 PM,2016,01,08,15,152.2,203,Very Unhealthy,156.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 04:00 PM,2016,01,08,16,147.6,199,Unhealthy,143.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 05:00 PM,2016,01,08,17,148.4,199,Unhealthy,150.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 06:00 PM,2016,01,08,18,153.7,204,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 07:00 PM,2016,01,08,19,162.7,213,Very Unhealthy,179.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 08:00 PM,2016,01,08,20,157.3,208,Very Unhealthy,148.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 09:00 PM,2016,01,08,21,147.0,198,Unhealthy,128.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 10:00 PM,2016,01,08,22,141.3,195,Unhealthy,126.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2016-01-08 11:00 PM,2016,01,08,23,140.2,195,Unhealthy,137.0,UG/M3,1 Hr,Valid
