Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kolkata,PM2.5 - Principal,4/10/2015 6:00,2015,4,10,6,38.6,109,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 7:00,2015,4,10,7,40.3,113,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 8:00,2015,4,10,8,38.1,107,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 9:00,2015,4,10,9,40,112,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 10:00,2015,4,10,10,41.5,116,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 11:00,2015,4,10,11,48.7,134,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 12:00,2015,4,10,12,54.3,147,Unhealthy for Sensitive Groups,60,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 13:00,2015,4,10,13,52.1,142,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 14:00,2015,4,10,14,48.5,133,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 15:00,2015,4,10,15,49.7,136,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 16:00,2015,4,10,16,51.4,140,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 17:00,2015,4,10,17,53.2,145,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 18:00,2015,4,10,18,53.1,144,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 19:00,2015,4,10,19,59.6,153,Unhealthy,67,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 20:00,2015,4,10,20,54.4,148,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 21:00,2015,4,10,21,47.2,130,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 22:00,2015,4,10,22,48.4,133,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/10/2015 23:00,2015,4,10,23,38,107,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 0:00,2015,4,11,0,32,93,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 1:00,2015,4,11,1,27.4,83,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 2:00,2015,4,11,2,27.7,84,Moderate,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 3:00,2015,4,11,3,25.3,79,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 4:00,2015,4,11,4,24.6,77,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 5:00,2015,4,11,5,23.8,76,Moderate,23,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 6:00,2015,4,11,6,25.4,79,Moderate,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 7:00,2015,4,11,7,21.7,71,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 8:00,2015,4,11,8,16.8,61,Moderate,12,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 9:00,2015,4,11,9,13.4,54,Moderate,10,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 10:00,2015,4,11,10,19.2,66,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 11:00,2015,4,11,11,27.1,83,Moderate,35,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 12:00,2015,4,11,12,29,87,Moderate,31,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 13:00,2015,4,11,13,34,97,Moderate,39,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 14:00,2015,4,11,14,34,97,Moderate,34,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 15:00,2015,4,11,15,37,105,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 16:00,2015,4,11,16,36,102,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 17:00,2015,4,11,17,33,95,Moderate,30,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 18:00,2015,4,11,18,27.5,83,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 19:00,2015,4,11,19,23.2,74,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 20:00,2015,4,11,20,21.1,70,Moderate,19,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 21:00,2015,4,11,21,21.5,71,Moderate,22,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 22:00,2015,4,11,22,21.2,70,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/11/2015 23:00,2015,4,11,23,22.6,73,Moderate,24,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 0:00,2015,4,12,0,20.3,68,Moderate,18,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 1:00,2015,4,12,1,17.6,63,Moderate,15,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 2:00,2015,4,12,2,19.3,66,Moderate,21,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 3:00,2015,4,12,3,22.6,73,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 4:00,2015,4,12,4,24.3,77,Moderate,26,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 5:00,2015,4,12,5,29.1,87,Moderate,34,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 6:00,2015,4,12,6,34,97,Moderate,39,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 7:00,2015,4,12,7,41.5,116,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 8:00,2015,4,12,8,43.2,120,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 9:00,2015,4,12,9,43.1,120,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 10:00,2015,4,12,10,51.5,140,Unhealthy for Sensitive Groups,60,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 11:00,2015,4,12,11,49.2,135,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 12:00,2015,4,12,12,45.6,126,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 13:00,2015,4,12,13,43.8,121,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 14:00,2015,4,12,14,38.4,108,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 15:00,2015,4,12,15,37.7,106,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 16:00,2015,4,12,16,38,107,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 17:00,2015,4,12,17,41.2,115,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 18:00,2015,4,12,18,45.6,126,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 19:00,2015,4,12,19,49.8,136,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 20:00,2015,4,12,20,55,149,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 21:00,2015,4,12,21,56.4,151,Unhealthy,58,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 22:00,2015,4,12,22,62.4,155,Unhealthy,68,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/12/2015 23:00,2015,4,12,23,58.7,153,Unhealthy,55,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 0:00,2015,4,13,0,68.3,158,Unhealthy,78,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 1:00,2015,4,13,1,65.1,156,Unhealthy,62,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 2:00,2015,4,13,2,60,153,Unhealthy,55,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 3:00,2015,4,13,3,58.5,153,Unhealthy,57,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 4:00,2015,4,13,4,60.7,154,Unhealthy,63,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 5:00,2015,4,13,5,59.1,153,Unhealthy,56,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 6:00,2015,4,13,6,62.9,155,Unhealthy,71,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 7:00,2015,4,13,7,61.5,154,Unhealthy,58,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 8:00,2015,4,13,8,56.8,152,Unhealthy,49,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 9:00,2015,4,13,9,53.3,145,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 10:00,2015,4,13,10,52.4,143,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 11:00,2015,4,13,11,55.3,150,Unhealthy for Sensitive Groups,60,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 12:00,2015,4,13,12,59.1,153,Unhealthy,67,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 13:00,2015,4,13,13,66.2,157,Unhealthy,77,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 14:00,2015,4,13,14,69.9,158,Unhealthy,76,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 15:00,2015,4,13,15,67.7,157,Unhealthy,64,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 16:00,2015,4,13,16,65.5,156,Unhealthy,62,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 17:00,2015,4,13,17,63.4,155,Unhealthy,60,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 18:00,2015,4,13,18,65.5,156,Unhealthy,69,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 19:00,2015,4,13,19,67.6,157,Unhealthy,71,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 20:00,2015,4,13,20,70.8,159,Unhealthy,76,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 21:00,2015,4,13,21,65.8,156,Unhealthy,57,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 22:00,2015,4,13,22,65.7,156,Unhealthy,64,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/13/2015 23:00,2015,4,13,23,65.3,156,Unhealthy,64,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 0:00,2015,4,14,0,66,156,Unhealthy,68,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 1:00,2015,4,14,1,67.2,157,Unhealthy,71,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 2:00,2015,4,14,2,68.1,158,Unhealthy,71,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 3:00,2015,4,14,3,68.3,158,Unhealthy,69,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 4:00,2015,4,14,4,67,157,Unhealthy,63,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 5:00,2015,4,14,5,67,157,Unhealthy,67,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 6:00,2015,4,14,6,66.2,157,Unhealthy,64,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 7:00,2015,4,14,7,66.6,157,Unhealthy,68,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 8:00,2015,4,14,8,64.7,156,Unhealthy,58,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 9:00,2015,4,14,9,63.7,155,Unhealthy,59,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 10:00,2015,4,14,10,66.9,157,Unhealthy,78,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 11:00,2015,4,14,11,63.9,155,Unhealthy,56,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 12:00,2015,4,14,12,61.1,154,Unhealthy,55,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 13:00,2015,4,14,13,57.2,152,Unhealthy,51,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 14:00,2015,4,14,14,45.4,125,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 15:00,2015,4,14,15,40.7,114,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 16:00,2015,4,14,16,43.8,121,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 17:00,2015,4,14,17,46.4,128,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 18:00,2015,4,14,18,54.2,147,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 19:00,2015,4,14,19,59.6,153,Unhealthy,65,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 20:00,2015,4,14,20,67.8,157,Unhealthy,76,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 21:00,2015,4,14,21,65.4,156,Unhealthy,63,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 22:00,2015,4,14,22,72.7,160,Unhealthy,80,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/14/2015 23:00,2015,4,14,23,71.8,159,Unhealthy,71,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 0:00,2015,4,15,0,80.4,164,Unhealthy,89,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 1:00,2015,4,15,1,104.7,176,Unhealthy,129,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 2:00,2015,4,15,2,114.8,182,Unhealthy,125,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 3:00,2015,4,15,3,106.4,177,Unhealthy,98,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 4:00,2015,4,15,4,106.7,177,Unhealthy,107,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 5:00,2015,4,15,5,101.8,175,Unhealthy,97,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 6:00,2015,4,15,6,85.9,167,Unhealthy,70,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 7:00,2015,4,15,7,78.4,163,Unhealthy,71,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 8:00,2015,4,15,8,74.2,161,Unhealthy,70,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 9:00,2015,4,15,9,68.6,158,Unhealthy,63,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 10:00,2015,4,15,10,62.8,155,Unhealthy,57,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 11:00,2015,4,15,11,60.4,154,Unhealthy,58,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 12:00,2015,4,15,12,57.1,152,Unhealthy,54,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 13:00,2015,4,15,13,56,151,Unhealthy,55,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 14:00,2015,4,15,14,56.5,152,Unhealthy,57,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 15:00,2015,4,15,15,55.2,150,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 16:00,2015,4,15,16,55.2,150,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 17:00,2015,4,15,17,55.5,151,Unhealthy,53,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 18:00,2015,4,15,18,53,144,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 19:00,2015,4,15,19,56.4,151,Unhealthy,64,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 20:00,2015,4,15,20,62.9,155,Unhealthy,75,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 21:00,2015,4,15,21,88.1,168,Unhealthy,110,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 22:00,2015,4,15,22,105.1,177,Unhealthy,122,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/15/2015 23:00,2015,4,15,23,113.5,181,Unhealthy,122,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 0:00,2015,4,16,0,102.7,175,Unhealthy,92,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 1:00,2015,4,16,1,89.3,168,Unhealthy,76,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 2:00,2015,4,16,2,75.6,161,Unhealthy,62,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 3:00,2015,4,16,3,67.3,157,Unhealthy,59,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 4:00,2015,4,16,4,67.3,157,Unhealthy,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,4/16/2015 5:00,2015,4,16,5,69.1,158,Unhealthy,70,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 6:00,2015,4,16,6,81,164,Unhealthy,90,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 7:00,2015,4,16,7,83.1,165,Unhealthy,85,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 8:00,2015,4,16,8,88.2,168,Unhealthy,93,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 9:00,2015,4,16,9,84,166,Unhealthy,80,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 10:00,2015,4,16,10,82.5,165,Unhealthy,81,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 11:00,2015,4,16,11,79.3,163,Unhealthy,74,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 12:00,2015,4,16,12,82.9,165,Unhealthy,89,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 13:00,2015,4,16,13,91.7,170,Unhealthy,103,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 14:00,2015,4,16,14,85.4,166,Unhealthy,77,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 15:00,2015,4,16,15,86.6,167,Unhealthy,89,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 16:00,2015,4,16,16,85.7,167,Unhealthy,84,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 17:00,2015,4,16,17,86.4,167,Unhealthy,88,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 18:00,2015,4,16,18,86.9,167,Unhealthy,88,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 19:00,2015,4,16,19,88.9,168,Unhealthy,94,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 20:00,2015,4,16,20,91.5,170,Unhealthy,98,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 21:00,2015,4,16,21,93.1,170,Unhealthy,97,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/16/2015 22:00,2015,4,16,22,93.2,170,Unhealthy,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,4/16/2015 23:00,2015,4,16,23,91.4,170,Unhealthy,88,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 0:00,2015,4,17,0,90.1,169,Unhealthy,87,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 1:00,2015,4,17,1,93,170,Unhealthy,101,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 2:00,2015,4,17,2,93.6,171,Unhealthy,97,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 3:00,2015,4,17,3,95,171,Unhealthy,100,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 4:00,2015,4,17,4,94.8,171,Unhealthy,94,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 5:00,2015,4,17,5,94.5,171,Unhealthy,92,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 6:00,2015,4,17,6,92.3,170,Unhealthy,83,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 7:00,2015,4,17,7,91.4,170,Unhealthy,88,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 8:00,2015,4,17,8,87.6,168,Unhealthy,78,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 9:00,2015,4,17,9,71.4,159,Unhealthy,56,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 10:00,2015,4,17,10,54.2,147,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 11:00,2015,4,17,11,49.6,136,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 12:00,2015,4,17,12,47.3,130,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 13:00,2015,4,17,13,46.1,127,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 14:00,2015,4,17,14,37,105,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 15:00,2015,4,17,15,36.5,103,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 16:00,2015,4,17,16,32.7,94,Moderate,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 17:00,2015,4,17,17,34.8,99,Moderate,37,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 18:00,2015,4,17,18,34.4,98,Moderate,34,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 19:00,2015,4,17,19,42.2,117,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 20:00,2015,4,17,20,52.1,142,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 21:00,2015,4,17,21,43.5,121,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 22:00,2015,4,17,22,36.2,103,Unhealthy for Sensitive Groups,29,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/17/2015 23:00,2015,4,17,23,37.6,106,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/18/2015 0:00,2015,4,18,0,42.8,119,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/18/2015 1:00,2015,4,18,1,37.9,107,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/18/2015 2:00,2015,4,18,2,37.9,107,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/18/2015 3:00,2015,4,18,3,42.4,118,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/18/2015 4:00,2015,4,18,4,44.2,122,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/18/2015 5:00,2015,4,18,5,35.6,101,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/18/2015 6:00,2015,4,18,6,35.3,100,Moderate,35,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/18/2015 7:00,2015,4,18,7,30.1,89,Moderate,25,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/18/2015 8:00,2015,4,18,8,25,78,Moderate,20,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/18/2015 9:00,2015,4,18,9,20.5,69,Moderate,16,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/18/2015 10:00,2015,4,18,10,18.7,65,Moderate,17,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,4/18/2015 11:00,2015,4,18,11,15.3,58,Moderate,12,UG/M3,1 Hr,Valid
