Date (LT),Raw Conc.,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Raw Conc.-1,Temperature-1,Dew Point-1,Humidity-1,Wind-1,Wind Speed-1,Wind Gust-1,Pressure-1,Precip.-1,Condition-1,Raw Conc.-2,Temperature-2,Dew Point-2,Humidity-2,Wind-2,Wind Speed-2,Wind Gust-2,Pressure-2,Precip.-2,Condition-2,Raw Conc.-3,Temperature-3,Dew Point-3,Humidity-3,Wind-3,Wind Speed-3,Wind Gust-3,Pressure-3,Precip.-3,Condition-3,Raw Conc.+1,Temperature+1,Dew Point+1,Humidity+1,Wind+1,Wind Speed+1,Wind Gust+1,Pressure+1,Precip.+1,Condition+1,Raw Conc.+2,Temperature+2,Dew Point+2,Humidity+2,Wind+2,Wind Speed+2,Wind Gust+2,Pressure+2,Precip.+2,Condition+2,Raw Conc.+3,Temperature+3,Dew Point+3,Humidity+3,Wind+3,Wind Speed+3,Wind Gust+3,Pressure+3,Precip.+3,Condition+3,Raw Conc.+4,Temperature+4,Dew Point+4,Humidity+4,Wind+4,Wind Speed+4,Wind Gust+4,Pressure+4,Precip.+4,Condition+4,Raw Conc.+5,Temperature+5,Dew Point+5,Humidity+5,Wind+5,Wind Speed+5,Wind Gust+5,Pressure+5,Precip.+5,Condition+5,Raw Conc.+6,Temperature+6,Dew Point+6,Humidity+6,Wind+6,Wind Speed+6,Wind Gust+6,Pressure+6,Precip.+6,Condition+6,Month,Hour,Day
2019-11-13 07:00:00,-4.0,82.0,68.0,62.0,90.0,6.0,0.0,29.93,0.0,1.0,-3.0,81.0,68.0,65.0,90.0,7.0,0.0,29.93,0.0,1.0,-2.0,79.0,68.0,69.0,90.0,6.0,0.0,29.96,0.0,1.0,-1.0,77.0,68.0,74.0,112.5,7.0,0.0,29.98,0.0,1.0,,,,,,,,,,,-4.0,84.0,68.0,58.0,67.5,5.0,0.0,29.87,0.0,1.0,,,,,,,,,,,,,,,,,,,,,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.9,0.0,1.0,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.93,0.0,1.0,Nov,07,Wed
2019-11-13 08:00:00,,,,,,,,,,,-4.0,82.0,68.0,62.0,90.0,6.0,0.0,29.93,0.0,1.0,-3.0,81.0,68.0,65.0,90.0,7.0,0.0,29.93,0.0,1.0,-2.0,79.0,68.0,69.0,90.0,6.0,0.0,29.96,0.0,1.0,-4.0,84.0,68.0,58.0,67.5,5.0,0.0,29.87,0.0,1.0,,,,,,,,,,,,,,,,,,,,,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.9,0.0,1.0,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.93,0.0,1.0,-4.0,75.0,68.0,78.0,112.5,3.0,0.0,29.93,0.0,1.0,Nov,08,Wed
2019-11-13 09:00:00,-4.0,84.0,68.0,58.0,67.5,5.0,0.0,29.87,0.0,1.0,,,,,,,,,,,-4.0,82.0,68.0,62.0,90.0,6.0,0.0,29.93,0.0,1.0,-3.0,81.0,68.0,65.0,90.0,7.0,0.0,29.93,0.0,1.0,,,,,,,,,,,,,,,,,,,,,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.9,0.0,1.0,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.93,0.0,1.0,-4.0,75.0,68.0,78.0,112.5,3.0,0.0,29.93,0.0,1.0,-4.0,73.0,68.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,Nov,09,Wed
2019-11-13 10:00:00,,,,,,,,,,,-4.0,84.0,68.0,58.0,67.5,5.0,0.0,29.87,0.0,1.0,,,,,,,,,,,-4.0,82.0,68.0,62.0,90.0,6.0,0.0,29.93,0.0,1.0,,,,,,,,,,,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.9,0.0,1.0,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.93,0.0,1.0,-4.0,75.0,68.0,78.0,112.5,3.0,0.0,29.93,0.0,1.0,-4.0,73.0,68.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,Nov,10,Wed
2019-11-13 11:00:00,,,,,,,,,,,,,,,,,,,,,-4.0,84.0,68.0,58.0,67.5,5.0,0.0,29.87,0.0,1.0,,,,,,,,,,,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.9,0.0,1.0,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.93,0.0,1.0,-4.0,75.0,68.0,78.0,112.5,3.0,0.0,29.93,0.0,1.0,-4.0,73.0,68.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,Nov,11,Wed
2019-11-13 12:00:00,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.9,0.0,1.0,,,,,,,,,,,,,,,,,,,,,-4.0,84.0,68.0,58.0,67.5,5.0,0.0,29.87,0.0,1.0,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.93,0.0,1.0,-4.0,75.0,68.0,78.0,112.5,3.0,0.0,29.93,0.0,1.0,-4.0,73.0,68.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,Nov,12,Wed
2019-11-13 13:00:00,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.93,0.0,1.0,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.9,0.0,1.0,,,,,,,,,,,,,,,,,,,,,-4.0,75.0,68.0,78.0,112.5,3.0,0.0,29.93,0.0,1.0,-4.0,73.0,68.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,Nov,13,Wed
2019-11-13 14:00:00,-4.0,75.0,68.0,78.0,112.5,3.0,0.0,29.93,0.0,1.0,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.93,0.0,1.0,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.9,0.0,1.0,,,,,,,,,,,-4.0,73.0,68.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,Nov,14,Wed
2019-11-13 15:00:00,-4.0,73.0,68.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,75.0,68.0,78.0,112.5,3.0,0.0,29.93,0.0,1.0,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.93,0.0,1.0,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.9,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,Nov,15,Wed
2019-11-13 16:00:00,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,73.0,68.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,75.0,68.0,78.0,112.5,3.0,0.0,29.93,0.0,1.0,-4.0,79.0,68.0,69.0,135.0,3.0,0.0,29.93,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,Nov,16,Wed
2019-11-13 17:00:00,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,73.0,68.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,75.0,68.0,78.0,112.5,3.0,0.0,29.93,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,Nov,17,Wed
2019-11-13 18:00:00,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,73.0,68.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,Nov,18,Wed
2019-11-13 19:00:00,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,Nov,19,Wed
2019-11-13 20:00:00,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,64.0,83.0,112.5,5.0,0.0,29.96,0.0,1.0,Nov,20,Wed
2019-11-13 21:00:00,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,68.0,88.0,0.0,0.0,0.0,29.96,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,64.0,83.0,112.5,5.0,0.0,29.96,0.0,1.0,-4.0,73.0,66.0,78.0,90.0,6.0,0.0,29.98,0.0,1.0,Nov,21,Wed
2019-11-13 22:00:00,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,64.0,83.0,112.5,5.0,0.0,29.96,0.0,1.0,-4.0,73.0,66.0,78.0,90.0,6.0,0.0,29.98,0.0,1.0,-4.0,77.0,68.0,74.0,112.5,6.0,0.0,29.98,0.0,1.0,Nov,22,Wed
2019-11-13 23:00:00,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,72.0,66.0,83.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,64.0,83.0,112.5,5.0,0.0,29.96,0.0,1.0,-4.0,73.0,66.0,78.0,90.0,6.0,0.0,29.98,0.0,1.0,-4.0,77.0,68.0,74.0,112.5,6.0,0.0,29.98,0.0,1.0,-2.0,81.0,70.0,70.0,90.0,5.0,0.0,29.96,0.0,1.0,Nov,23,Wed
2019-11-14 00:00:00,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,64.0,83.0,112.5,5.0,0.0,29.96,0.0,1.0,-4.0,73.0,66.0,78.0,90.0,6.0,0.0,29.98,0.0,1.0,-4.0,77.0,68.0,74.0,112.5,6.0,0.0,29.98,0.0,1.0,-2.0,81.0,70.0,70.0,90.0,5.0,0.0,29.96,0.0,1.0,-2.0,82.0,72.0,70.0,135.0,6.0,0.0,29.93,0.0,1.0,Nov,00,Thu
2019-11-14 01:00:00,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,66.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,70.0,64.0,83.0,112.5,5.0,0.0,29.96,0.0,1.0,-4.0,73.0,66.0,78.0,90.0,6.0,0.0,29.98,0.0,1.0,-4.0,77.0,68.0,74.0,112.5,6.0,0.0,29.98,0.0,1.0,-2.0,81.0,70.0,70.0,90.0,5.0,0.0,29.96,0.0,1.0,-2.0,82.0,72.0,70.0,135.0,6.0,0.0,29.93,0.0,1.0,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.93,0.0,1.0,Nov,01,Thu
2019-11-14 02:00:00,-4.0,70.0,64.0,83.0,112.5,5.0,0.0,29.96,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,73.0,66.0,78.0,90.0,6.0,0.0,29.98,0.0,1.0,-4.0,77.0,68.0,74.0,112.5,6.0,0.0,29.98,0.0,1.0,-2.0,81.0,70.0,70.0,90.0,5.0,0.0,29.96,0.0,1.0,-2.0,82.0,72.0,70.0,135.0,6.0,0.0,29.93,0.0,1.0,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.93,0.0,1.0,,,,,,,,,,,Nov,02,Thu
2019-11-14 03:00:00,-4.0,73.0,66.0,78.0,90.0,6.0,0.0,29.98,0.0,1.0,-4.0,70.0,64.0,83.0,112.5,5.0,0.0,29.96,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-4.0,77.0,68.0,74.0,112.5,6.0,0.0,29.98,0.0,1.0,-2.0,81.0,70.0,70.0,90.0,5.0,0.0,29.96,0.0,1.0,-2.0,82.0,72.0,70.0,135.0,6.0,0.0,29.93,0.0,1.0,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.93,0.0,1.0,,,,,,,,,,,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.87,0.0,1.0,Nov,03,Thu
2019-11-14 04:00:00,-4.0,77.0,68.0,74.0,112.5,6.0,0.0,29.98,0.0,1.0,-4.0,73.0,66.0,78.0,90.0,6.0,0.0,29.98,0.0,1.0,-4.0,70.0,64.0,83.0,112.5,5.0,0.0,29.96,0.0,1.0,-4.0,68.0,64.0,88.0,0.0,0.0,0.0,29.93,0.0,1.0,-2.0,81.0,70.0,70.0,90.0,5.0,0.0,29.96,0.0,1.0,-2.0,82.0,72.0,70.0,135.0,6.0,0.0,29.93,0.0,1.0,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.93,0.0,1.0,,,,,,,,,,,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.87,0.0,1.0,,,,,,,,,,,Nov,04,Thu
2019-11-14 05:00:00,-2.0,81.0,70.0,70.0,90.0,5.0,0.0,29.96,0.0,1.0,-4.0,77.0,68.0,74.0,112.5,6.0,0.0,29.98,0.0,1.0,-4.0,73.0,66.0,78.0,90.0,6.0,0.0,29.98,0.0,1.0,-4.0,70.0,64.0,83.0,112.5,5.0,0.0,29.96,0.0,1.0,-2.0,82.0,72.0,70.0,135.0,6.0,0.0,29.93,0.0,1.0,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.93,0.0,1.0,,,,,,,,,,,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.87,0.0,1.0,,,,,,,,,,,,,,,,,,,,,Nov,05,Thu
2019-11-14 06:00:00,-2.0,82.0,72.0,70.0,135.0,6.0,0.0,29.93,0.0,1.0,-2.0,81.0,70.0,70.0,90.0,5.0,0.0,29.96,0.0,1.0,-4.0,77.0,68.0,74.0,112.5,6.0,0.0,29.98,0.0,1.0,-4.0,73.0,66.0,78.0,90.0,6.0,0.0,29.98,0.0,1.0,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.93,0.0,1.0,,,,,,,,,,,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.87,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,06,Thu
2019-11-14 07:00:00,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.93,0.0,1.0,-2.0,82.0,72.0,70.0,135.0,6.0,0.0,29.93,0.0,1.0,-2.0,81.0,70.0,70.0,90.0,5.0,0.0,29.96,0.0,1.0,-4.0,77.0,68.0,74.0,112.5,6.0,0.0,29.98,0.0,1.0,,,,,,,,,,,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.87,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,07,Thu
2019-11-14 08:00:00,,,,,,,,,,,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.93,0.0,1.0,-2.0,82.0,72.0,70.0,135.0,6.0,0.0,29.93,0.0,1.0,-2.0,81.0,70.0,70.0,90.0,5.0,0.0,29.96,0.0,1.0,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.87,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,08,Thu
2019-11-14 09:00:00,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.87,0.0,1.0,,,,,,,,,,,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.93,0.0,1.0,-2.0,82.0,72.0,70.0,135.0,6.0,0.0,29.93,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,09,Thu
2019-11-14 10:00:00,,,,,,,,,,,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.87,0.0,1.0,,,,,,,,,,,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.93,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,10,Thu
2019-11-14 11:00:00,,,,,,,,,,,,,,,,,,,,,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.87,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,11,Thu
2019-11-14 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,84.0,72.0,66.0,90.0,6.0,0.0,29.87,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,12,Thu
2019-11-14 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,13,Thu
2019-11-14 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,14,Thu
2019-11-14 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,15,Thu
2019-11-14 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,16,Thu
2019-11-14 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,17,Thu
2019-11-14 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,18,Thu
2019-11-14 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,19,Thu
2019-11-14 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,20,Thu
2019-11-14 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,21,Thu
2019-11-14 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,22,Thu
2019-11-14 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,23,Thu
2019-11-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,00,Fri
2019-11-15 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,01,Fri
2019-11-15 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,02,Fri
2019-11-15 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,03,Fri
2019-11-15 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,04,Fri
2019-11-15 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,05,Fri
2019-11-15 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,06,Fri
2019-11-15 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,07,Fri
2019-11-15 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov,08,Fri
