Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kolkata,PM2.5 - Principal,2020-01-18 10:00 PM,2020,01,18,22,106.7,177,Unhealthy,98.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-18 11:00 PM,2020,01,18,23,99.8,174,Unhealthy,93.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 12:00 AM,2020,01,19,00,105.4,177,Unhealthy,111.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 01:00 AM,2020,01,19,01,119.7,184,Unhealthy,134.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 02:00 AM,2020,01,19,02,108.3,178,Unhealthy,97.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 03:00 AM,2020,01,19,03,109.6,179,Unhealthy,111.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 04:00 AM,2020,01,19,04,105.3,177,Unhealthy,101.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 05:00 AM,2020,01,19,05,117.6,183,Unhealthy,130.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 06:00 AM,2020,01,19,06,138.1,194,Unhealthy,163.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 07:00 AM,2020,01,19,07,163.6,214,Very Unhealthy,187.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 08:00 AM,2020,01,19,08,169.8,220,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 09:00 AM,2020,01,19,09,167.9,218,Very Unhealthy,166.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 10:00 AM,2020,01,19,10,162.4,213,Very Unhealthy,157.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 11:00 AM,2020,01,19,11,158.8,209,Very Unhealthy,155.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 12:00 PM,2020,01,19,12,148.8,199,Unhealthy,138.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 01:00 PM,2020,01,19,13,140.2,195,Unhealthy,131.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 02:00 PM,2020,01,19,14,127.6,188,Unhealthy,112.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 03:00 PM,2020,01,19,15,119.0,184,Unhealthy,109.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 04:00 PM,2020,01,19,16,99.7,174,Unhealthy,82.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 05:00 PM,2020,01,19,17,95.3,172,Unhealthy,91.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 06:00 PM,2020,01,19,18,104.1,176,Unhealthy,113.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 07:00 PM,2020,01,19,19,125.0,187,Unhealthy,146.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 08:00 PM,2020,01,19,20,140.0,195,Unhealthy,155.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 09:00 PM,2020,01,19,21,137.5,193,Unhealthy,136.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 10:00 PM,2020,01,19,22,132.9,191,Unhealthy,128.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-19 11:00 PM,2020,01,19,23,111.7,180,Unhealthy,88.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 12:00 AM,2020,01,20,00,96.9,172,Unhealthy,81.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 01:00 AM,2020,01,20,01,94.5,171,Unhealthy,92.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 02:00 AM,2020,01,20,02,97.1,172,Unhealthy,100.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 03:00 AM,2020,01,20,03,101.8,175,Unhealthy,107.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 04:00 AM,2020,01,20,04,105.2,177,Unhealthy,109.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 05:00 AM,2020,01,20,05,104.6,176,Unhealthy,104.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 06:00 AM,2020,01,20,06,105.7,177,Unhealthy,107.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 07:00 AM,2020,01,20,07,105.8,177,Unhealthy,106.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 08:00 AM,2020,01,20,08,110.6,179,Unhealthy,118.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 09:00 AM,2020,01,20,09,108.5,178,Unhealthy,106.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 10:00 AM,2020,01,20,10,106.1,177,Unhealthy,102.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 11:00 AM,2020,01,20,11,104.5,176,Unhealthy,101.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 12:00 PM,2020,01,20,12,105.5,177,Unhealthy,107.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 01:00 PM,2020,01,20,13,105.9,177,Unhealthy,106.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 02:00 PM,2020,01,20,14,106.8,177,Unhealthy,110.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 03:00 PM,2020,01,20,15,108.0,178,Unhealthy,114.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 04:00 PM,2020,01,20,16,108.8,179,Unhealthy,113.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 05:00 PM,2020,01,20,17,108.4,178,Unhealthy,106.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 06:00 PM,2020,01,20,18,109.6,179,Unhealthy,115.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 07:00 PM,2020,01,20,19,117.3,183,Unhealthy,136.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 08:00 PM,2020,01,20,20,124.6,187,Unhealthy,141.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 09:00 PM,2020,01,20,21,126.3,188,Unhealthy,130.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 10:00 PM,2020,01,20,22,135.6,192,Unhealthy,151.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-20 11:00 PM,2020,01,20,23,173.8,224,Very Unhealthy,208.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-21 12:00 AM,2020,01,21,00,203.8,254,Very Unhealthy,233.0,UG/M3,1 Hr,Valid
